Input,Case4_HGNoise,Case4_HPF(1),Case4_LPF(2),Case4_Kal(3),Case4_HPF_Kal(13),Case4_LPF_Kal(23),Case4_EKF(4),Control
0.202157513,-0.18085477,-0.299684178,0.268339824,-0.061408435,-0.422961185,0.288226057,0.209483218,23234
0.206979997,-0.275918913,-0.853240508,0.264473827,-0.061408435,-0.422961185,0.288226057,0.209483218,23234
0.211742795,-0.346851447,-1.198733129,0.259113359,-0.061408435,-0.422961185,0.288226057,0.209483218,23234
0.216444533,-0.271273014,-0.588054507,0.253271337,-0.061408435,-0.422961185,0.288226057,0.209483218,23234
0.221083856,-0.18531198,0.001712651,0.249369611,-0.061408435,-0.422961185,0.288226057,0.209483218,23234
0.225659426,-0.080345903,0.654867473,0.246920759,-0.061408435,-0.422961185,0.288226057,0.209483218,23234
0.230169924,-0.094270268,0.49749083,0.245582906,-0.061408435,-0.422961185,0.288226057,0.209483218,23234
0.234614048,-0.270882494,-0.6699818,0.243293983,-0.061408435,-0.422961185,0.288226057,0.209483218,23234
0.238990517,-0.358209275,-1.136023452,0.237910645,-0.061408435,-0.422961185,0.288226057,0.209483218,23234
0.243298069,-0.327254378,-0.81187975,0.231648696,-0.061408435,-0.422961185,0.288226057,0.209483218,23234
0.247535463,-0.253231286,-0.271423788,0.226665736,-0.061408435,-0.422961185,0.288226057,0.209483218,23234
0.251701475,-0.157647551,0.34526265,0.22315415,-0.109527993,-0.038849268,0.255690104,0.129571299,23234
0.255794906,-0.1441259,0.388063136,0.220740484,-0.109527993,-0.038849268,0.255690104,0.129571299,23234
0.259814573,-0.239083965,-0.245704586,0.217776447,-0.109527993,-0.038849268,0.255690104,0.129571299,23234
0.263759319,-0.336156532,-0.816106073,0.21288404,-0.109527993,-0.038849268,0.255690104,0.129571299,23234
0.267628005,-0.424089963,-1.28646397,0.206780789,-0.109527993,-0.038849268,0.255690104,0.129571299,23234
0.271419517,-0.368199928,-0.808195009,0.199980413,-0.109527993,-0.038849268,0.255690104,0.129571299,23234
0.27513276,-0.209081468,0.273867986,0.1945477,-0.109527993,-0.038849268,0.255690104,0.129571299,23234
0.278766664,-0.169479601,0.484696902,0.191472899,-0.109527993,-0.038849268,0.255690104,0.129571299,23234
0.282320181,-0.264566383,-0.167892932,0.188287433,-0.109527993,-0.038849268,0.255690104,0.129571299,23234
0.285792287,-0.363930525,-0.761781629,0.182983873,-0.109527993,-0.038849268,0.255690104,0.129571299,23234
0.289181979,-0.369884383,-0.699103253,0.176229031,-0.109527993,-0.038849268,0.255690104,0.129571299,23234
0.292488281,-0.336847647,-0.420136181,0.170131635,-0.109527993,-0.038849268,0.255690104,0.129571299,23234
0.29571024,-0.214064528,0.388765226,0.165184761,-0.109527993,-0.038849268,0.255690104,0.129571299,23234
0.298846925,-0.151794412,0.728127595,0.162194944,-0.109527993,-0.038849268,0.255690104,0.129571299,23234
0.301897433,-0.255301919,-0.012861659,0.159538684,-0.109527993,-0.038849268,0.255690104,0.129571299,23234
0.304860884,-0.349288585,-0.590921051,0.154475329,-0.109527993,-0.038849268,0.255690104,0.129571299,23234
0.307736424,-0.365126703,-0.604229892,0.14783175,-0.109527993,-0.038849268,0.255690104,0.129571299,23234
0.310523222,-0.357809841,-0.492600073,0.141587912,-0.109527993,-0.038849268,0.255690104,0.129571299,23234
0.313220476,-0.338335419,-0.341753275,0.136181885,-0.109527993,-0.038849268,0.255690104,0.129571299,23234
0.315827408,-0.258580721,0.180389216,0.131210005,-0.109527993,-0.038849268,0.255690104,0.129571299,23234
0.318343266,-0.297456567,-0.09548166,0.126985611,-0.20349228,-0.067165464,0.191337857,0.004063709,23234
0.320767324,-0.378790218,-0.588741393,0.121351766,-0.20349228,-0.067165464,0.191337857,0.004063709,23234
0.323098883,-0.379941978,-0.503947654,0.114131113,-0.20349228,-0.067165464,0.191337857,0.004063709,23234
0.325337272,-0.399127112,-0.565436152,0.107414484,-0.20349228,-0.067165464,0.191337857,0.004063709,23234
0.327481845,-0.395507801,-0.503734583,0.101152902,-0.20349228,-0.067165464,0.191337857,0.004063709,23234
0.329531982,-0.304808648,0.103512216,0.095271668,-0.20349228,-0.067165464,0.191337857,0.004063709,23234
0.331487094,-0.148581965,1.091064989,0.090489199,-0.20349228,-0.067165464,0.191337857,0.004063709,23234
0.333346616,-0.210957956,0.592800296,0.087559099,-0.20349228,-0.067165464,0.191337857,0.004063709,23234
0.335110012,-0.383364111,-0.551603143,0.083159121,-0.20349228,-0.067165464,0.191337857,0.004063709,23234
0.336776773,-0.427684541,-0.763217556,0.076184534,-0.20349228,-0.067165464,0.191337857,0.004063709,23234
0.338346419,-0.411549951,-0.592536255,0.069243306,-0.20349228,-0.067165464,0.191337857,0.004063709,23234
0.339818498,-0.317280006,0.047174577,0.06308254,-0.20349228,-0.067165464,0.191337857,0.004063709,23234
0.341192584,-0.254434601,0.427601875,0.058281836,-0.20349228,-0.067165464,0.191337857,0.004063709,23234
0.342468282,-0.293019589,0.142114484,0.05378444,-0.20349228,-0.067165464,0.191337857,0.004063709,23234
0.343645223,-0.435436699,-0.764179846,0.048048949,-0.20349228,-0.067165464,0.191337857,0.004063709,23234
0.344723069,-0.501484095,-1.088618093,0.040033141,-0.20349228,-0.067165464,0.191337857,0.004063709,23234
0.345701508,-0.409807695,-0.386588633,0.031624337,-0.20349228,-0.067165464,0.191337857,0.004063709,23234
0.346580259,-0.319585234,0.208837189,0.025420475,-0.20349228,-0.067165464,0.191337857,0.004063709,23234
0.347359067,-0.263641459,0.52228434,0.02072785,-0.20349228,-0.067165464,0.191337857,0.004063709,23234
0.348037709,-0.275457023,0.391335865,0.016310921,-0.20349228,-0.067165464,0.191337857,0.004063709,23234
0.348615988,-0.387107423,-0.345287638,0.010984757,-0.295299851,-0.206226551,0.101161307,-0.143617105,23234
0.349093738,-0.469702065,-0.815111496,0.003675752,-0.295299851,-0.206226551,0.101161307,-0.143617105,23234
0.349470821,-0.472823348,-0.74625009,-0.004422618,-0.295299851,-0.206226551,0.101161307,-0.143617105,23234
0.349747128,-0.393903265,-0.182432496,-0.011821481,-0.295299851,-0.206226551,0.101161307,-0.143617105,23234
0.34992258,-0.248450472,0.747230553,-0.017679405,-0.295299851,-0.206226551,0.101161307,-0.143617105,23234
0.349997127,-0.232609384,0.763479163,-0.021607106,-0.295299851,-0.206226551,0.101161307,-0.143617105,23234
0.349970745,-0.300381423,0.266918199,-0.026043605,-0.295299851,-0.206226551,0.101161307,-0.143617105,23234
0.349843444,-0.392983968,-0.327938062,-0.031936208,-0.295299851,-0.206226551,0.101161307,-0.143617105,23234
0.34961526,-0.491825641,-0.920404229,-0.038952282,-0.295299851,-0.206226551,0.101161307,-0.143617105,23234
0.349286259,-0.430520824,-0.446061662,-0.046849736,-0.295299851,-0.206226551,0.101161307,-0.143617105,23234
0.348856535,-0.264997079,0.639354389,-0.053299682,-0.295299851,-0.206226551,0.101161307,-0.143617105,23234
0.348326212,-0.222773419,0.829166176,-0.057295917,-0.295299851,-0.206226551,0.101161307,-0.143617105,23234
0.347695444,-0.306885616,0.211888484,-0.06136013,-0.295299851,-0.206226551,0.101161307,-0.143617105,23234
0.346964412,-0.402117602,-0.395047967,-0.067346189,-0.295299851,-0.206226551,0.101161307,-0.143617105,23234
0.346133328,-0.430499145,-0.516761004,-0.074700242,-0.295299851,-0.206226551,0.101161307,-0.143617105,23234
0.34520243,-0.391677321,-0.22077764,-0.081771868,-0.295299851,-0.206226551,0.101161307,-0.143617105,23234
0.344171987,-0.28403979,0.468125463,-0.087604398,-0.295299851,-0.206226551,0.101161307,-0.143617105,23234
0.343042297,-0.218767328,0.817823946,-0.091749379,-0.295299851,-0.206226551,0.101161307,-0.143617105,23234
0.341813685,-0.273985278,0.37984306,-0.095515543,-0.295299851,-0.206226551,0.101161307,-0.143617105,23234
0.340486505,-0.364216908,-0.214898457,-0.100865151,-0.295299851,-0.206226551,0.101161307,-0.143617105,23234
0.33906114,-0.423835714,-0.551831666,-0.107717504,-0.359567783,-0.379029109,-0.003278098,-0.291224896,23234
0.337538002,-0.410531856,-0.408732019,-0.114902327,-0.359567783,-0.379029109,-0.003278098,-0.291224896,23234
0.335917528,-0.335444331,0.092254791,-0.121154142,-0.359567783,-0.379029109,-0.003278098,-0.291224896,23234
0.334200188,-0.252251269,0.591405389,-0.126046057,-0.359567783,-0.379029109,-0.003278098,-0.291224896,23234
0.332386475,-0.242353075,0.589046536,-0.130141271,-0.359567783,-0.379029109,-0.003278098,-0.291224896,23234
0.330476913,-0.320311452,0.047143418,-0.134817714,-0.359567783,-0.379029109,-0.003278098,-0.291224896,23234
0.328472053,-0.386460128,-0.355424776,-0.141010452,-0.359567783,-0.379029109,-0.003278098,-0.291224896,23234
0.326372473,-0.399635285,-0.395030768,-0.147786841,-0.359567783,-0.379029109,-0.003278098,-0.291224896,23234
0.324178777,-0.396019352,-0.352548969,-0.154008907,-0.359567783,-0.379029109,-0.003278098,-0.291224896,23234
0.321891599,-0.301420554,0.263231668,-0.159863483,-0.359567783,-0.379029109,-0.003278098,-0.291224896,23234
0.319511599,-0.270154286,0.423767649,-0.164564987,-0.359567783,-0.379029109,-0.003278098,-0.291224896,23234
0.317039462,-0.329503655,0.011884678,-0.169524904,-0.359567783,-0.379029109,-0.003278098,-0.291224896,23234
0.314475902,-0.414698108,-0.509770756,-0.175891698,-0.359567783,-0.379029109,-0.003278098,-0.291224896,23234
0.311821657,-0.453163873,-0.689604934,-0.18334724,-0.359567783,-0.379029109,-0.003278098,-0.291224896,23234
0.309077493,-0.35473542,0.004971555,-0.190668899,-0.359567783,-0.379029109,-0.003278098,-0.291224896,23234
0.306244202,-0.256114608,0.610692108,-0.19583064,-0.359567783,-0.379029109,-0.003278098,-0.291224896,23234
0.3033226,-0.199429653,0.892983041,-0.199572168,-0.359567783,-0.379029109,-0.003278098,-0.291224896,23234
0.300313531,-0.235277403,0.577128547,-0.203118145,-0.359567783,-0.379029109,-0.003278098,-0.291224896,23234
0.29721786,-0.311397575,0.055109682,-0.207846672,-0.359567783,-0.379029109,-0.003278098,-0.291224896,23234
0.294036483,-0.371912196,-0.318403126,-0.213721853,-0.359567783,-0.379029109,-0.003278098,-0.291224896,23234
0.290770315,-0.385710829,-0.380120228,-0.219891204,-0.372639306,-0.379574668,-0.111584651,-0.410285001,23234
0.287420298,-0.290733973,0.243779553,-0.225645464,-0.372639306,-0.379574668,-0.111584651,-0.410285001,23234
0.283987399,-0.187934723,0.856225498,-0.229822239,-0.372639306,-0.379574668,-0.111584651,-0.410285001,23234
0.280472608,-0.197222842,0.706933056,-0.232939112,-0.372639306,-0.379574668,-0.111584651,-0.410285001,23234
0.276876938,-0.273495022,0.166494582,-0.236916535,-0.372639306,-0.379574668,-0.111584651,-0.410285001,23234
0.273201426,-0.351023475,-0.324048267,-0.242265434,-0.372639306,-0.379574668,-0.111584651,-0.410285001,23234
0.269447131,-0.342006377,-0.228310106,-0.248309449,-0.372639306,-0.379574668,-0.111584651,-0.410285001,23234
0.265615137,-0.258013002,0.314047299,-0.253453382,-0.372639306,-0.379574668,-0.111584651,-0.410285001,23234
0.261706549,-0.139413036,1.018057127,-0.256984349,-0.372639306,-0.379574668,-0.111584651,-0.410285001,23234
0.257722493,-0.121163807,1.021606311,-0.259049215,-0.372639306,-0.379574668,-0.111584651,-0.410285001,23234
0.253664119,-0.234281899,0.20405183,-0.261580017,-0.372639306,-0.379574668,-0.111584651,-0.410285001,23234
0.249532597,-0.322399205,-0.35676705,-0.266320366,-0.372639306,-0.379574668,-0.111584651,-0.410285001,23234
0.245329117,-0.363602879,-0.574612192,-0.272097148,-0.372639306,-0.379574668,-0.111584651,-0.410285001,23234
0.241054893,-0.297023751,-0.103006825,-0.27778225,-0.372639306,-0.379574668,-0.111584651,-0.410285001,23234
0.236711157,-0.183191871,0.611236624,-0.281942953,-0.372639306,-0.379574668,-0.111584651,-0.410285001,23234
0.232299162,-0.138588228,0.818487519,-0.284535982,-0.372639306,-0.379574668,-0.111584651,-0.410285001,23234
0.227820179,-0.150727474,0.667981385,-0.287158596,-0.372639306,-0.379574668,-0.111584651,-0.410285001,23234
0.2232755,-0.24213309,0.03837057,-0.290476601,-0.372639306,-0.379574668,-0.111584651,-0.410285001,23234
0.218666436,-0.264563574,-0.090458233,-0.295085003,-0.372639306,-0.379574668,-0.111584651,-0.410285001,23234
0.213994316,-0.220411124,0.194986016,-0.299307259,-0.372639306,-0.379574668,-0.111584651,-0.410285001,23234
0.209260488,-0.178362791,0.415177152,-0.302210155,-0.275501049,0.017801242,-0.206897403,-0.439123658,23234
0.204466315,-0.110656892,0.785140422,-0.304547606,-0.275501049,0.017801242,-0.206897403,-0.439123658,23234
0.199613182,-0.135692056,0.545434789,-0.30647081,-0.275501049,0.017801242,-0.206897403,-0.439123658,23234
0.194702486,-0.222794348,-0.046788977,-0.309459946,-0.275501049,0.017801242,-0.206897403,-0.439123658,23234
0.189735645,-0.273798131,-0.346445482,-0.313885367,-0.275501049,0.017801242,-0.206897403,-0.439123658,23234
0.184714091,-0.255270189,-0.192095194,-0.318490954,-0.275501049,0.017801242,-0.206897403,-0.439123658,23234
0.179639271,-0.171180634,0.343748626,-0.322081885,-0.275501049,0.017801242,-0.206897403,-0.439123658,23234
0.174512649,-0.085437918,0.832965107,-0.324175076,-0.275501049,0.017801242,-0.206897403,-0.439123658,23234
0.169335704,-0.082704269,0.759082383,-0.325437609,-0.275501049,0.017801242,-0.206897403,-0.439123658,23234
0.164109928,-0.158228478,0.21496162,-0.327398371,-0.275501049,0.017801242,-0.206897403,-0.439123658,23234
0.158836828,-0.182510094,0.06544523,-0.330821182,-0.275501049,0.017801242,-0.206897403,-0.439123658,23234
0.153517925,-0.190738467,0.013544195,-0.334110564,-0.275501049,0.017801242,-0.206897403,-0.439123658,23234
0.148154753,-0.166717703,0.145279788,-0.336764978,-0.275501049,0.017801242,-0.206897403,-0.439123658,23234
0.142748858,-0.069416784,0.727053499,-0.338720507,-0.275501049,0.017801242,-0.206897403,-0.439123658,23234
0.137301798,-0.049826818,0.764315671,-0.339489167,-0.275501049,0.017801242,-0.206897403,-0.439123658,23234
0.131815146,-0.10739805,0.328860926,-0.340713381,-0.275501049,0.017801242,-0.206897403,-0.439123658,23234
0.126290482,-0.203289346,-0.295284055,-0.343302851,-0.275501049,0.017801242,-0.206897403,-0.439123658,23234
0.120729401,-0.237253222,-0.469178077,-0.347149789,-0.275501049,0.017801242,-0.206897403,-0.439123658,23234
0.115133505,-0.210749361,-0.264620724,-0.350785828,-0.275501049,0.017801242,-0.206897403,-0.439123658,23234
0.109504408,-0.10926959,0.385932625,-0.35348841,-0.275501049,0.017801242,-0.206897403,-0.439123658,23234
0.103843735,-0.030970007,0.83060328,-0.354736156,-0.153235528,0.424202261,-0.280816779,-0.409136133,23234
0.098153116,-0.065624773,0.528447683,-0.355427036,-0.153235528,0.424202261,-0.280816779,-0.409136133,23234
0.092434193,-0.169131829,-0.16684971,-0.357271225,-0.153235528,0.424202261,-0.280816779,-0.409136133,23234
0.086688615,-0.225742891,-0.493786042,-0.360711525,-0.153235528,0.424202261,-0.280816779,-0.409136133,23234
0.080918039,-0.159011791,-0.017225369,-0.364375307,-0.153235528,0.424202261,-0.280816779,-0.409136133,23234
0.075124129,-0.061049276,0.588103274,-0.366272084,-0.153235528,0.424202261,-0.280816779,-0.409136133,23234
0.069308555,0.016290204,1.00007986,-0.366555379,-0.153235528,0.424202261,-0.280816779,-0.409136133,23234
0.063472996,0.007704685,0.840517162,-0.366216413,-0.153235528,0.424202261,-0.280816779,-0.409136133,23234
0.057619133,-0.054959906,0.374255368,-0.366720294,-0.153235528,0.424202261,-0.280816779,-0.409136133,23234
0.051748654,-0.129312311,-0.117774212,-0.368352413,-0.153235528,0.424202261,-0.280816779,-0.409136133,23234
0.045863253,-0.053399851,0.38927312,-0.370617883,-0.153235528,0.424202261,-0.280816779,-0.409136133,23234
0.039964627,0.033641588,0.887607494,-0.370858226,-0.153235528,0.424202261,-0.280816779,-0.409136133,23234
0.034054476,0.042502022,0.82164401,-0.369448202,-0.153235528,0.424202261,-0.280816779,-0.409136133,23234
0.028134505,0.061072603,0.847083833,-0.368436658,-0.153235528,0.424202261,-0.280816779,-0.409136133,23234
0.022206421,-0.031798695,0.178251209,-0.367883539,-0.153235528,0.424202261,-0.280816779,-0.409136133,23234
0.016271933,-0.117563982,-0.365405774,-0.369185529,-0.153235528,0.424202261,-0.280816779,-0.409136133,23234
0.010332753,-0.137440343,-0.445278273,-0.371473426,-0.153235528,0.424202261,-0.280816779,-0.409136133,23234
0.004390593,-0.067845874,0.031668971,-0.373310584,-0.153235528,0.424202261,-0.280816779,-0.409136133,23234
-0.001552833,0.04016477,0.693944524,-0.373585061,-0.153235528,0.424202261,-0.280816779,-0.409136133,23234
-0.007495811,0.084821623,0.893086203,-0.372403168,-0.153235528,0.424202261,-0.280816779,-0.409136133,23234
-0.013436627,0.095878337,0.885354621,-0.371251836,-0.028678596,0.654778441,-0.326034308,-0.333735413,23234
-0.019373569,0.005942918,0.242811669,-0.370393624,-0.028678596,0.654778441,-0.326034308,-0.333735413,23234
-0.025304924,-0.083656129,-0.342982325,-0.370788394,-0.028678596,0.654778441,-0.326034308,-0.333735413,23234
-0.031228982,-0.036640979,-0.014360167,-0.371929106,-0.028678596,0.654778441,-0.326034308,-0.333735413,23234
-0.037144034,0.084482658,0.738968336,-0.37171235,-0.028678596,0.654778441,-0.326034308,-0.333735413,23234
-0.294035713,0.152080246,1.075341169,-0.369608538,-0.028678596,0.654778441,-0.326034308,-0.333735413,23234
-0.290769525,0.117158169,0.742304014,-0.367098032,-0.028678596,0.654778441,-0.326034308,-0.333735413,23234
-0.287419489,0.030628445,0.133708052,-0.365812943,-0.028678596,0.654778441,-0.326034308,-0.333735413,23234
-0.28398657,0.013935993,0.037474251,-0.365941147,-0.028678596,0.654778441,-0.326034308,-0.333735413,23234
-0.280471759,0.035037592,0.16866364,-0.365663566,-0.028678596,0.654778441,-0.326034308,-0.333735413,23234
-0.27687607,0.054103521,0.245880719,-0.364334927,-0.028678596,0.654778441,-0.326034308,-0.333735413,23234
-0.273200539,0.139666897,0.743843374,-0.362621554,-0.028678596,0.654778441,-0.326034308,-0.333735413,23234
-0.269446226,0.108003187,0.456413679,-0.360089711,-0.028678596,0.654778441,-0.326034308,-0.333735413,23234
-0.265614214,0.032180303,-0.058750885,-0.358833161,-0.028678596,0.654778441,-0.326034308,-0.333735413,23234
-0.261705607,0.041306042,0.035685447,-0.359030744,-0.028678596,0.654778441,-0.326034308,-0.333735413,23234
-0.257721533,0.035219314,-0.0000238,-0.358521121,-0.028678596,0.654778441,-0.326034308,-0.333735413,23234
-0.253663142,0.129204623,0.58595588,-0.357343726,-0.028678596,0.654778441,-0.326034308,-0.333735413,23234
-0.249531602,0.226321483,1.121782603,-0.354299081,-0.028678596,0.654778441,-0.326034308,-0.333735413,23234
