Input,Case2LGNoise,Case2HPF(1),Case2LPF(2),Case2Kal(3),Case2HPFKal(13),Case2LPFKal(23),Case2EKF(4),Control
0.156304096,-0.265278819,-0.091620424,11.52739245,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.161599245,-0.270933029,-0.117072465,11.52217803,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.166847794,-0.333222115,-0.507007248,11.51686847,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.17204823,-0.338784356,-0.489739405,11.51146454,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.177199053,-0.331946867,-0.393877363,11.50596704,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.182298778,-0.337411084,-0.38748756,11.50037682,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.187345934,-0.293194824,-0.059784113,11.49469471,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.192339066,-0.298555073,-0.086659719,11.4889216,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.197276733,-0.396955498,-0.713819353,11.48305839,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.202157513,-0.402205958,-0.673646947,11.47710601,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.206979997,-0.403422155,-0.611424294,11.4710654,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.211742795,-0.408557129,-0.580933218,11.46493755,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.216444533,-0.356012549,-0.179735218,11.45872345,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.221083856,-0.361026473,-0.192308821,11.45242413,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.225659426,-0.331621265,0.019443097,11.44604064,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.230169924,-0.336508713,-0.012566102,11.43957403,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.234614048,-0.428081208,-0.603154476,11.4330254,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.238990517,-0.432836903,-0.571171053,11.42639587,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.243298069,-0.39798122,-0.285734666,11.41968656,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.247535463,-0.402600034,-0.285122315,11.41289864,-0.171375508,-0.221626542,11.57339911,-0.0309497,13
0.251701475,-0.396183777,-0.213077275,11.40603329,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
0.255794906,-0.40066074,-0.218966383,11.39909169,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
0.259814573,-0.426186301,-0.360698089,11.39207507,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
0.263759319,-0.430516607,-0.350704757,11.38498467,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
0.267628005,-0.487950116,-0.6859125,11.37782175,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
0.271419517,-0.492129127,-0.641985608,11.37058758,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
0.27513276,-0.428706468,-0.16441592,11.36328347,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
0.278766664,-0.43272972,-0.172454288,11.35591072,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
0.282320181,-0.479546897,-0.457050887,11.34847067,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
0.285792287,-0.483410106,-0.434408174,11.34096468,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
0.289181979,-0.434719209,-0.073487391,11.33339411,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
0.292488281,-0.438418274,-0.088760635,11.32576035,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
0.29571024,-0.410260875,0.103949916,11.3180648,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
0.298846925,-0.413791885,0.071702927,11.31030888,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
0.301897433,-0.49406246,-0.454649228,11.30249403,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
0.304860884,-0.497421697,-0.429152382,11.2946217,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
0.307736424,-0.438847814,-0.004883606,11.28669336,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
0.310523222,-0.442031758,-0.023952556,11.27871048,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
0.313220476,-0.508599735,-0.451907972,11.27067456,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
0.315827408,-0.511605068,-0.424513942,11.26258711,-0.283779643,-0.217351909,11.4897162,-0.065692563,13
0.318343266,-0.554152258,-0.656200943,11.25444965,-0.41896595,-0.436776426,11.37208293,-0.112157254,13
0.320767324,-0.556975868,-0.606957768,11.24626372,-0.41896595,-0.436776426,11.37208293,-0.112157254,13
0.323098883,-0.469900533,0.019892404,11.23803086,-0.41896595,-0.436776426,11.37208293,-0.112157254,13
0.325337272,-0.472539515,0.001658861,11.22975264,-0.41896595,-0.436776426,11.37208293,-0.112157254,13
0.327481845,-0.539549705,-0.431945302,11.22143062,-0.41896595,-0.436776426,11.37208293,-0.112157254,13
0.329531982,-0.542001369,-0.403173898,11.21306639,-0.41896595,-0.436776426,11.37208293,-0.112157254,13
0.331487094,-0.416086334,0.454590658,11.20466154,-0.41896595,-0.436776426,11.37208293,-0.112157254,13
0.333346616,-0.418348205,0.394560866,11.19621767,-0.41896595,-0.436776426,11.37208293,-0.112157254,13
0.335110012,-0.495764751,-0.146486435,11.18773639,-0.41896595,-0.436776426,11.37208293,-0.112157254,13
0.336776773,-0.497834572,-0.144337039,11.17921934,-0.41896595,-0.436776426,11.37208293,-0.112157254,13
0.338346419,-0.531314711,-0.346008416,11.17066814,-0.41896595,-0.436776426,11.37208293,-0.112157254,13
0.339818498,-0.533190446,-0.322418097,11.16208442,-0.41896595,-0.436776426,11.37208293,-0.112157254,13
0.341192584,-0.524906789,-0.235411452,11.15346984,-0.41896595,-0.436776426,11.37208293,-0.112157254,13
0.342468282,-0.526586626,-0.221840688,11.14482605,-0.41896595,-0.436776426,11.37208293,-0.112157254,13
0.343645223,-0.574842807,-0.511541375,11.13615472,-0.41896595,-0.436776426,11.37208293,-0.112157254,13
0.344723069,-0.57632516,-0.468734454,11.12745751,-0.41896595,-0.436776426,11.37208293,-0.112157254,13
0.345701508,-0.509320785,0.013557588,11.11873609,-0.41896595,-0.436776426,11.37208293,-0.112157254,13
0.346580259,-0.510604294,0.004298395,11.10999214,-0.41896595,-0.436776426,11.37208293,-0.112157254,13
0.347359067,-0.529150332,-0.115933011,11.10122736,-0.41896595,-0.436776426,11.37208293,-0.112157254,13
0.348037709,-0.530233867,-0.110822067,11.09244343,-0.41896595,-0.436776426,11.37208293,-0.112157254,13
0.348615988,-0.556077121,-0.266731104,11.08364203,-0.487521536,-0.351753765,11.22786248,-0.154385096,13
0.349093738,-0.556959782,-0.245082162,11.07482488,-0.487521536,-0.351753765,11.22786248,-0.154385096,13
0.349470821,-0.557869297,-0.225837941,11.06599367,-0.487521536,-0.351753765,11.22786248,-0.154385096,13
0.349747128,-0.558550415,-0.207100183,11.05715009,-0.487521536,-0.351753765,11.22786248,-0.154385096,13
0.34992258,-0.501605925,0.183173806,11.04829587,-0.487521536,-0.351753765,11.22786248,-0.154385096,13
0.349997127,-0.502085065,0.161645505,11.03943269,-0.487521536,-0.351753765,11.22786248,-0.154385096,13
0.349970745,-0.499263301,0.163661269,11.03056227,-0.487521536,-0.351753765,11.22786248,-0.154385096,13
0.349843444,-0.499540257,0.145355824,11.02168633,-0.487521536,-0.351753765,11.22786248,-0.154385096,13
0.34961526,-0.569486742,-0.322653994,11.01280655,-0.487521536,-0.351753765,11.22786248,-0.154385096,13
0.349286259,-0.569561543,-0.290364512,11.00392466,-0.487521536,-0.351753765,11.22786248,-0.154385096,13
0.348856535,-0.499538229,0.192920229,10.99504236,-0.487521536,-0.351753765,11.22786248,-0.154385096,13
0.348326212,-0.499411138,0.17412889,10.98616135,-0.487521536,-0.351753765,11.22786248,-0.154385096,13
0.347695444,-0.533790467,-0.066425317,10.97728334,-0.487521536,-0.351753765,11.22786248,-0.154385096,13
0.346964412,-0.533461976,-0.057659813,10.96841004,-0.487521536,-0.351753765,11.22786248,-0.154385096,13
0.346133328,-0.508590786,0.109243746,10.95954313,-0.487521536,-0.351753765,11.22786248,-0.154385096,13
0.34520243,-0.508061622,0.101415307,10.95068431,-0.487521536,-0.351753765,11.22786248,-0.154385096,13
0.344171987,-0.495333215,0.173411121,10.94183528,-0.487521536,-0.351753765,11.22786248,-0.154385096,13
0.343042297,-0.494604334,0.160298307,10.93299772,-0.487521536,-0.351753765,11.22786248,-0.154385096,13
0.341813685,-0.524936089,-0.052821073,10.92417331,-0.487521536,-0.351753765,11.22786248,-0.154385096,13
0.340486505,-0.524008678,-0.04175512,10.91536374,-0.487521536,-0.351753765,11.22786248,-0.154385096,13
0.33906114,-0.510283309,0.051098323,10.90657067,-0.498902422,-0.150327721,11.06721657,-0.188239886,13
0.337538002,-0.509158783,0.052829766,10.89779576,-0.498902422,-0.150327721,11.06721657,-0.188239886,13
0.335917528,-0.520852658,-0.028723366,10.88904068,-0.498902422,-0.150327721,11.06721657,-0.188239886,13
0.334200188,-0.51953266,-0.017690048,10.88030708,-0.498902422,-0.150327721,11.06721657,-0.188239886,13
0.332386475,-0.511601327,0.035039132,10.8715966,-0.498902422,-0.150327721,11.06721657,-0.188239886,13
0.330476913,-0.510087723,0.040791575,10.86291087,-0.498902422,-0.150327721,11.06721657,-0.188239886,13
0.328472053,-0.488667268,0.174944382,10.85425153,-0.498902422,-0.150327721,11.06721657,-0.188239886,13
0.326372473,-0.48696215,0.167675948,10.84562018,-0.498902422,-0.150327721,11.06721657,-0.188239886,13
0.324178777,-0.55511084,-0.291609195,10.83701845,-0.498902422,-0.150327721,11.06721657,-0.188239886,13
0.321891599,-0.553216518,-0.250367825,10.82844792,-0.498902422,-0.150327721,11.06721657,-0.188239886,13
0.319511599,-0.550637361,-0.208904705,10.81991019,-0.498902422,-0.150327721,11.06721657,-0.188239886,13
0.317039462,-0.548556364,-0.174909096,10.81140683,-0.498902422,-0.150327721,11.06721657,-0.188239886,13
0.314475902,-0.538956283,-0.095663207,10.8029394,-0.498902422,-0.150327721,11.06721657,-0.188239886,13
0.311821657,-0.536691353,-0.072029196,10.79450947,-0.498902422,-0.150327721,11.06721657,-0.188239886,13
0.309077493,-0.489317835,0.241524681,10.78611857,-0.498902422,-0.150327721,11.06721657,-0.188239886,13
0.306244202,-0.486871928,0.232052313,10.77776823,-0.498902422,-0.150327721,11.06721657,-0.188239886,13
0.3033226,-0.483332926,0.230595632,10.76945997,-0.498902422,-0.150327721,11.06721657,-0.188239886,13
0.300313531,-0.480709205,0.223325173,10.76119528,-0.498902422,-0.150327721,11.06721657,-0.188239886,13
0.29721786,-0.462384479,0.318521367,10.75297566,-0.498902422,-0.150327721,11.06721657,-0.188239886,13
0.294036483,-0.459586312,0.30340009,10.74480259,-0.498902422,-0.150327721,11.06721657,-0.188239886,13
0.290770315,-0.499686917,0.01175762,10.73667751,-0.49929467,-0.069285051,10.90194704,-0.217866261,13
0.287420298,-0.496717874,0.028817616,10.72860187,-0.49929467,-0.069285051,10.90194704,-0.217866261,13
0.283987399,-0.467313543,0.215445238,10.7205771,-0.49929467,-0.069285051,10.90194704,-0.217866261,13
0.280472608,-0.464177388,0.212861535,10.71260462,-0.49929467,-0.069285051,10.90194704,-0.217866261,13
0.276876938,-0.453901404,0.256785735,10.70468581,-0.49929467,-0.069285051,10.90194704,-0.217866261,13
0.273201426,-0.450602096,0.251009375,10.69682206,-0.49929467,-0.069285051,10.90194704,-0.217866261,13
0.269447131,-0.441062448,0.286236013,10.68901472,-0.49929467,-0.069285051,10.90194704,-0.217866261,13
0.265615137,-0.437604131,0.278448159,10.68126514,-0.49929467,-0.069285051,10.90194704,-0.217866261,13
0.261706549,-0.406825065,0.448490285,10.67357465,-0.49929467,-0.069285051,10.90194704,-0.217866261,13
0.257722493,-0.40321207,0.425187061,10.66594454,-0.49929467,-0.069285051,10.90194704,-0.217866261,13
0.253664119,-0.444596692,0.112593758,10.65837612,-0.49929467,-0.069285051,10.90194704,-0.217866261,13
0.249532597,-0.440833523,0.124300993,10.65087064,-0.49929467,-0.069285051,10.90194704,-0.217866261,13
0.245329117,-0.454755305,0.020179376,10.64342936,-0.49929467,-0.069285051,10.90194704,-0.217866261,13
0.241054893,-0.450846643,0.042159155,10.6360535,-0.49929467,-0.069285051,10.90194704,-0.217866261,13
0.236711157,-0.432289406,0.156821975,10.62874428,-0.49929467,-0.069285051,10.90194704,-0.217866261,13
0.232299162,-0.428240098,0.165799257,10.62150288,-0.49929467,-0.069285051,10.90194704,-0.217866261,13
0.227820179,-0.389198309,0.400628782,10.61433046,-0.49929467,-0.069285051,10.90194704,-0.217866261,13
0.2232755,-0.385013362,0.3856975,10.60722818,-0.49929467,-0.069285051,10.90194704,-0.217866261,13
0.218666436,-0.355599335,0.535769016,10.60019716,-0.49929467,-0.069285051,10.90194704,-0.217866261,13
0.213994316,-0.351283914,0.507925166,10.5932385,-0.49929467,-0.069285051,10.90194704,-0.217866261,13
0.209260488,-0.404397877,0.110685893,10.58635329,-0.451846273,0.020700421,10.74415016,-0.235610066,13
0.204466315,-0.399957296,0.126749608,10.57954256,-0.451846273,0.020700421,10.74415016,-0.235610066,13
0.199613182,-0.398464316,0.122059402,10.57280738,-0.451846273,0.020700421,10.74415016,-0.235610066,13
0.194702486,-0.393904034,0.137704471,10.56614873,-0.451846273,0.020700421,10.74415016,-0.235610066,13
0.189735645,-0.372653965,0.259908947,10.55956762,-0.451846273,0.020700421,10.74415016,-0.235610066,13
0.184714091,-0.367979578,0.262265881,10.553065,-0.451846273,0.020700421,10.74415016,-0.235610066,13
0.179639271,-0.37138274,0.212014575,10.54664181,-0.451846273,0.020700421,10.74415016,-0.235610066,13
0.174512649,-0.366599976,0.219897904,10.54029898,-0.451846273,0.020700421,10.74415016,-0.235610066,13
0.169335704,-0.364127601,0.211990092,10.53403739,-0.451846273,0.020700421,10.74415016,-0.235610066,13
0.164109928,-0.359242311,0.220505897,10.5278579,-0.451846273,0.020700421,10.74415016,-0.235610066,13
0.158836828,-0.296639715,0.602206861,10.52176136,-0.451846273,0.020700421,10.74415016,-0.235610066,13
0.153517925,-0.291657868,0.571715835,10.51574859,-0.451846273,0.020700421,10.74415016,-0.235610066,13
0.148154753,-0.340513874,0.195380504,10.50982036,-0.451846273,0.020700421,10.74415016,-0.235610066,13
0.142748858,-0.335441552,0.206731109,10.50397746,-0.451846273,0.020700421,10.74415016,-0.235610066,13
0.137301798,-0.342904687,0.135673074,10.49822062,-0.451846273,0.020700421,10.74415016,-0.235610066,13
0.131815146,-0.337748072,0.15360084,10.49255054,-0.451846273,0.020700421,10.74415016,-0.235610066,13
0.126290482,-0.339069133,0.127714036,10.48696791,-0.451846273,0.020700421,10.74415016,-0.235610066,13
0.120729401,-0.333834508,0.146928804,10.4814734,-0.451846273,0.020700421,10.74415016,-0.235610066,13
0.115133505,-0.359809306,-0.038087002,10.47606763,-0.451846273,0.020700421,10.74415016,-0.235610066,13
0.109504408,-0.354503042,-0.001606208,10.47075122,-0.451846273,0.020700421,10.74415016,-0.235610066,13
0.103843735,-0.327916479,0.169078774,10.46552473,-0.389881376,0.094889598,10.60483745,-0.244390706,13
0.098153116,-0.322545028,0.18493637,10.46038872,-0.389881376,0.094889598,10.60483745,-0.244390706,13
0.092434193,-0.331352331,0.107282008,10.45534371,-0.389881376,0.094889598,10.60483745,-0.244390706,13
0.086688615,-0.325922221,0.129771242,10.4503902,-0.389881376,0.094889598,10.60483745,-0.244390706,13
0.080918039,-0.287114315,0.36629063,10.44552866,-0.389881376,0.094889598,10.60483745,-0.244390706,13
0.075124129,-0.28163214,0.362814872,10.44075952,-0.389881376,0.094889598,10.60483745,-0.244390706,13
0.069308555,-0.276569202,0.356966799,10.43608319,-0.389881376,0.094889598,10.60483745,-0.244390706,13
0.063472996,-0.271041617,0.354716165,10.43150007,-0.389881376,0.094889598,10.60483745,-0.244390706,13
0.057619133,-0.246443669,0.476282105,10.4270105,-0.389881376,0.094889598,10.60483745,-0.244390706,13
0.051748654,-0.240877381,0.462160768,10.42261482,-0.389881376,0.094889598,10.60483745,-0.244390706,13
0.045863253,-0.166131273,0.897821184,10.41831331,-0.389881376,0.094889598,10.60483745,-0.244390706,13
0.039964627,-0.160533031,0.841117264,10.41410626,-0.389881376,0.094889598,10.60483745,-0.244390706,13
0.034054476,-0.238778094,0.246774753,10.4099939,-0.389881376,0.094889598,10.60483745,-0.244390706,13
0.028134505,-0.233154686,0.256295069,10.40597644,-0.389881376,0.094889598,10.60483745,-0.244390706,13
0.022206421,-0.253174849,0.098649809,10.40205407,-0.389881376,0.094889598,10.60483745,-0.244390706,13
0.016271933,-0.24753309,0.123314801,10.39822695,-0.389881376,0.094889598,10.60483745,-0.244390706,13
0.010332753,-0.241748927,0.146397345,10.3944952,-0.389881376,0.094889598,10.60483745,-0.244390706,13
0.004390593,-0.236095654,0.166287387,10.39085891,-0.389881376,0.094889598,10.60483745,-0.244390706,13
-0.001552833,-0.22310353,0.231720869,10.38731816,-0.389881376,0.094889598,10.60483745,-0.244390706,13
-0.007495811,-0.217445591,0.242980565,10.38387298,-0.389881376,0.094889598,10.60483745,-0.244390706,13
-0.013436627,-0.153775238,0.629076042,10.38052339,-0.271828307,0.36198282,10.49268042,-0.235770917,13
-0.019373569,-0.148119488,0.59999755,10.37726936,-0.271828307,0.36198282,10.49268042,-0.235770917,13
-0.025304924,-0.187298017,0.28330018,10.37411086,-0.271828307,0.36198282,10.49268042,-0.235770917,13
-0.031228982,-0.181651305,0.289256102,10.37104779,-0.271828307,0.36198282,10.49268042,-0.235770917,13
-0.037144034,-0.155912838,0.42482455,10.36808007,-0.271828307,0.36198282,10.49268042,-0.235770917,13
-0.294035713,-0.150282006,0.416320457,10.36520755,-0.271828307,0.36198282,10.49268042,-0.235770917,13
-0.290769525,-0.157041826,0.328378984,10.36243006,-0.271828307,0.36198282,10.49268042,-0.235770917,13
-0.287419489,-0.151433694,0.329522707,10.35974743,-0.271828307,0.36198282,10.49268042,-0.235770917,13
-0.28398657,-0.096984786,0.647091994,10.35715943,-0.271828307,0.36198282,10.49268042,-0.235770917,13
-0.280471759,-0.091406149,0.615710491,10.3546658,-0.271828307,0.36198282,10.49268042,-0.235770917,13
-0.27687607,-0.160516362,0.103460912,10.35226628,-0.271828307,0.36198282,10.49268042,-0.235770917,13
-0.273200539,-0.154973981,0.127025369,10.34996055,-0.271828307,0.36198282,10.49268042,-0.235770917,13
-0.269446226,-0.185192824,-0.083563231,10.34774829,-0.271828307,0.36198282,10.49268042,-0.235770917,13
-0.265614214,-0.179693415,-0.041283424,10.34562912,-0.271828307,0.36198282,10.49268042,-0.235770917,13
-0.261705607,-0.08439514,0.57870012,10.34360265,-0.271828307,0.36198282,10.49268042,-0.235770917,13
-0.257721533,-0.078945372,0.553466576,10.34166847,-0.271828307,0.36198282,10.49268042,-0.235770917,13
-0.253663142,-0.05892567,0.62523058,10.33982614,-0.271828307,0.36198282,10.49268042,-0.235770917,13
